tarih,m1_mlr,m2_mlr,m3_mlr,tcmb_ham_m1_13y,tcmb_ar_m1_13y,tcmb_ham_m2_13y,tcmb_ar_m2_13y,tcmb_ham_m3_13y,tcmb_ar_m3_13y,g_m1_ar_13y,g_m1_ham_13y,g_m2_ar_13y,g_m2_ham_13y,g_m3_ar_13y,g_m3_ham_13y,rezerv_para_mlr,zk_bloke_mlr,emisyon_mlr,serbest_mevduat_mlr,mb_parasi_mlr,carpan_m1,carpan_m2,carpan_m3,emisyon_m1,zk_ima_oran,mevduat_tl_mlr,mevduat_yp_mlr,dth_pay_ham,dth_pay_ar,mevduat_yp_sabit_mlr,bilanco_pay_ham,mevduat_yp_usd_mia,f_ticari_tl,f_ticari_dar,f_ihtiyac,f_konut,f_tasit,f_tuketici,mev_tl,kat_ticari,kat_tuketici,politika,aofm,aofm_kaynak_gun,koridor_alt,koridor_ust,aofm_taban_mn_tl,aofm_gecerli,aofm_ham,makas_kredi_mevduat,spread_politika,spread_aofm,pka_12a,pka_yas_gun,reel_ticari,reel_ticari_yaklasik,reel_tuketici,reel_tuketici_yaklasik,reel_mevduat,reel_mevduat_yaklasik
2022-09-23,2825.7060673,7428.3042328,7565.3686302,26.943780268082662,16.99941998221528,53.58532343461577,43.596719416228005,54.165589381189314,44.30760940229612,9.654252069590141,26.944073580537207,36.10079054610382,53.584580219587586,36.90501229116827,54.16509006220742,918.954345,,320.699819,596.288599,687.406183,3.074914529404614,8.083431209849712,8.232583774550845,11.34936937395024,,2347.313649,3916.0619474200003,62.52318557517659,,,,,20.5,20.24,32.08,21.45,26.52,30.87,15.79,23.33,27.0,12.0,12.7,aynigun,10.5,13.5,300425.0,True,12.7,4.710000000000001,8.5,7.800000000000001,36.74,22.0,-11.876554044171417,-16.240000000000002,-4.2928184876407816,-5.870000000000001,-15.321047242942809,-20.950000000000003
2022-09-30,2857.9466101,7487.4899608000005,7628.410425,56.11069631611754,24.813371901902048,80.15688376241891,49.84590798396449,80.9808212801422,51.012398038140326,19.728250714881113,56.11014304489086,44.855214230652194,80.15571878899861,46.075003748731234,80.98163171814822,941.305773,,319.888288,619.361312,752.729042,3.036151155210221,7.954365282321497,8.104072708157076,11.19294135410063,,2337.14157,3921.58470893,62.657872131778845,,,,,19.72,19.39,31.65,20.42,25.87,30.29,15.77,22.86,27.5,12.0,12.04,aynigun,10.5,13.5,287830.0,True,12.04,3.9499999999999993,7.719999999999999,7.68,36.74,29.0,-12.446979669445657,-17.020000000000003,-4.716981132075471,-6.450000000000003,-15.335673541026761,-20.970000000000002
2022-10-07,2870.8939104,7614.5960217,7750.4186331,35.009676999606796,14.800800930223978,68.61986231508752,47.661113218566584,68.8158470535842,48.17605138011878,11.785688506205783,35.01005211538608,44.506415105773954,68.61957204965488,45.06753737125593,68.81725441521654,924.078016,,325.827849,596.175987,783.835278,3.1067657283170345,8.240209040640135,8.387190798725808,11.349351775754144,,2397.575331,3951.9888284699996,62.24031648811427,,,,,19.38,18.98,31.77,20.82,26.88,30.61,15.75,20.88,26.71,12.0,12.0,aynigun,10.5,13.5,223000.0,True,12.0,3.629999999999999,7.379999999999999,7.379999999999999,37.34,6.0,-13.077035095383716,-17.960000000000004,-4.90024756079801,-6.730000000000004,-15.720110674239118,-21.590000000000003
2022-10-14,2885.9991581,7663.8962515,7804.0501643,41.58911309727398,21.939045185035553,70.02413031063995,50.3656887634697,70.55294499399054,51.15651084869759,20.789459891005492,41.58899813175469,49.33319275040115,70.025862914178,50.138514668095404,70.55340880801648,930.144038,,321.937267,605.994461,782.291414,3.102744349472463,8.239472531565053,8.39015232638625,11.155140710849953,,2446.980475,3943.0967258,61.706558495198585,,,,,18.75,18.3,31.73,20.97,26.54,30.4,15.84,21.02,26.84,12.0,12.0,aynigun,10.5,13.5,235000.0,True,12.0,2.91,6.75,6.75,37.34,13.0,-13.535750691713988,-18.590000000000003,-5.053152759574775,-6.940000000000005,-15.654579874763364,-21.500000000000004
2022-10-21,2923.1634653,7725.5752545,7866.8513342,42.21312693703014,28.480904554228047,64.61344635732004,51.46827525191435,65.42123322592897,52.432621648125654,25.759280119382243,42.21381217861693,48.897241493527254,64.61421365144852,49.89561626329135,65.42204806321989,948.28701,,322.741094,623.340314,758.655727,3.0825725065030682,8.146874493725269,8.295854789996543,11.040815809008393,,2463.20407,3957.31080063,61.63541211830722,,,,,18.46,18.0,31.35,20.74,26.15,30.15,15.4,20.72,27.07,10.5,11.55,aynigun,9.0,12.0,267135.0,True,11.55,3.0600000000000005,7.960000000000001,6.91,37.34,20.0,-13.74690549002474,-18.880000000000003,-5.2351827581185395,-7.190000000000005,-15.974952672200383,-21.940000000000005
2022-10-28,2950.5896582,7775.0311194,7918.0538258999995,34.49006588519785,24.130412336025863,54.809268776072884,45.059474366472905,55.67651226506665,46.04630692935166,21.936676278175238,34.49059004207504,42.967894207629385,54.808268216878474,43.976627164286896,55.67596762732776,947.808473,,327.048597,618.180431,776.904298,3.113065289299223,8.203166927586645,8.354065247842534,11.08417756739225,,2535.579722,3997.25750092,61.187159032463,,,,,18.28,17.96,30.88,21.4,25.76,29.84,15.66,20.07,27.15,10.5,10.5,aynigun,9.0,12.0,221000.0,True,10.5,2.620000000000001,7.780000000000001,7.780000000000001,37.34,27.0,-13.87796708897625,-19.060000000000002,-5.460899956312792,-7.5000000000000036,-15.785641473714861,-21.680000000000003
2022-11-04,2934.3332731,7824.907876,7973.1191638,32.984901923082745,24.090294633112297,45.382493047373295,37.35878133739112,46.229239407854706,38.30340932631942,21.23209327670541,32.98564066242808,34.87087445536188,45.381521483091205,35.84140256095003,46.22798926923062,937.936427,,328.506196,606.855875,814.503082,3.128499105728836,8.342684696688936,8.500703175909385,11.19525852811351,,2549.031643,3958.14887611,60.82740235169262,,,,,16.78,16.17,30.38,21.56,25.6,29.41,15.89,18.43,26.86,10.5,10.5,aynigun,9.0,12.0,201000.0,True,10.5,0.8900000000000006,6.280000000000001,6.280000000000001,37.47,3.0,-15.050556485051292,-20.689999999999998,-5.863097403069761,-8.059999999999999,-15.69797046628355,-21.58
2022-11-11,2981.4839144000002,7930.6618713,8094.2606333,37.68976948026508,26.021411690349193,46.03597092967178,35.948008892940074,47.291823978829605,37.30042213678342,26.943343650160443,37.69031981661186,36.682227675982546,46.03602173273209,38.02034147471065,47.29089668683957,996.969799,,331.290581,662.903252,896.492413,2.990545869484257,7.954766412437736,8.118862418318852,11.111600481891903,,2622.136986,3984.11189353,60.30823189049227,,,,,16.31,15.73,30.86,21.73,25.31,29.91,16.28,18.15,26.81,10.5,10.5,aynigun,9.0,12.0,133000.0,True,10.5,0.029999999999997584,5.809999999999999,5.809999999999999,37.47,10.0,-15.392449261657093,-21.16,-5.499381683276361,-7.559999999999999,-15.414272204844693,-21.189999999999998
2022-11-18,2994.0543847,7939.6061645,8124.6008572,37.878766945071284,23.862148782609548,45.5079898588304,33.46176044457301,48.43326348286292,36.371190560893794,28.24887008648098,37.877821788796105,37.23692913715262,45.507658099035275,40.14790533032673,48.43202051684459,978.953043,,334.540746,641.486868,866.580347,3.058424922532265,8.11030337080223,8.299275348592996,11.173502649435694,,2624.8357,3960.77822291,60.14288522336946,,,,,16.42,15.91,30.72,21.56,25.11,29.69,15.91,18.2,27.03,10.5,10.53,aynigun,9.0,12.0,159689.0,True,10.53,0.5100000000000016,5.920000000000002,5.890000000000002,37.47,17.0,-15.312431803302529,-21.049999999999997,-5.659416599985456,-7.779999999999998,-15.683421837491817,-21.56
2022-11-25,2987.3908331,7931.2824077,8126.013739800001,34.22102437804937,22.61944588340592,43.1601926693441,33.22465850512404,46.533655619530556,36.555686501109854,26.065407095659367,34.22024220722506,36.11111767280979,43.161395173006724,39.45094901194754,46.53467503738176,992.292564,,333.371844,655.949236,891.629328,3.0105947998417126,7.992887073272475,8.189130942434433,11.159297950113269,,2701.130446,3910.73014257,59.14719601515078,,,,,16.87,16.51,30.75,21.45,25.44,29.65,16.18,17.56,26.85,9.0,10.23,aynigun,7.5,10.5,280981.0,True,10.23,0.6900000000000013,7.870000000000001,6.640000000000001,37.47,24.0,-14.98508765548847,-20.599999999999998,-5.688513857568922,-7.82,-15.487015348803379,-21.29
2022-12-02,2983.7495915,7956.0269315,8171.594494,38.196060604257156,25.95370705535156,42.20459253350908,32.07706490774771,46.883132143040605,36.62355354056943,30.571740088347955,38.19614831784814,35.854877664467736,42.20501299928814,40.44653620687282,46.88412624977376,995.667687,,336.476264,656.250528,947.550383,2.996732374121929,7.990644906305973,8.207150438537834,11.2769605384628,,2722.659109,3906.8033686999997,58.930922104795,,,,,15.88,15.49,30.75,20.65,24.87,29.33,16.28,16.68,27.11,9.0,9.0,aynigun,7.5,10.5,280000.0,True,9.0,-0.40000000000000036,6.880000000000001,6.880000000000001,34.92,1.0,-14.112066409724278,-19.04,-4.143195967981028,-5.590000000000003,-13.815594426326705,-18.64
2022-12-09,2998.6700840999997,7979.240081800001,8234.3617577,35.56600687611811,23.856531575289196,38.4854464024236,28.9485523491104,46.11251112042765,36.251624608409,28.23552178447568,35.56613797395725,32.43656444315475,38.485586415890836,39.852230728089296,46.11411484769328,995.149089,,337.219492,655.114864,986.721738,3.013287272476215,8.018135342733554,8.274500623795475,11.245634982923129,,2782.709184,3875.8922219,58.20880370562024,,,,,14.59,14.05,30.95,20.58,24.87,29.59,16.86,14.9,26.6,9.0,9.0,aynigun,7.5,10.5,260000.0,True,9.0,-2.2699999999999996,5.59,5.59,34.92,8.0,-15.06818855618144,-20.330000000000002,-3.950489178772598,-5.330000000000002,-13.385710050400224,-18.060000000000002
2022-12-16,3053.1659835,8072.9981008,8323.4407026,37.176199444778746,24.487061482461915,39.18015126614001,28.912101130008526,46.02372252000193,35.473269868476834,30.17700737863871,37.17678024655547,33.456151646234304,39.180071335351215,40.13475052647042,46.02550039194215,1013.410813,,338.772091,671.826825,1032.058702,3.0127623904680005,7.966165347004246,8.21329375592522,11.095763965365823,,2860.086418,3832.1367526199997,57.262536752266925,,,,,14.23,13.54,30.56,20.7,24.98,29.3,16.86,15.05,26.75,9.0,9.0,aynigun,7.5,10.5,187000.0,True,9.0,-2.629999999999999,5.23,5.23,34.92,15.0,-15.335013341239245,-20.69,-4.1654313667358505,-5.620000000000001,-13.385710050400224,-18.060000000000002
2022-12-23,3077.0999757,8129.513086,8392.4218655,40.62435332019243,26.562389469915626,43.44887466953431,32.02442282115994,51.43546945330406,39.62427849150218,35.19236681822689,40.62369031621902,39.03952971271134,43.44962210600944,46.877779265088336,51.43590216652814,1024.893454,,342.213854,679.704098,1014.757017,3.002360844135121,7.9320567950471075,8.188579830172278,11.121310867455675,,2980.575725,3793.7884507,56.002133223196324,,,,,14.21,13.66,30.16,20.92,25.0,28.87,17.37,15.14,26.5,9.0,9.0,aynigun,7.5,10.5,179000.0,True,9.0,-3.16,5.210000000000001,5.210000000000001,34.92,22.0,-15.349836940409123,-20.71,-4.484138748888233,-6.050000000000001,-13.00770827156834,-17.55
2022-12-30,3131.1030330999997,8212.7970098,8478.5006816,44.06968684519392,31.675040651146745,44.750007972140104,34.993061061666154,52.59457875734264,42.540912446772516,40.6850183701742,44.06981218691888,42.135544938086156,44.75025677015145,49.90894218218569,52.59490519223788,1045.521861,,341.798643,700.839269,1024.125526,2.994775288682366,7.855213091331048,8.109348066132881,10.916237485216085,,3078.19349,3752.32015147,54.934670339995996,,,,,14.02,13.47,29.38,19.97,24.88,27.94,18.56,15.1,26.42,9.0,9.04,aynigun,7.5,10.5,183643.0,True,9.04,-4.539999999999999,5.02,4.98,34.92,29.0,-15.490661132522964,-20.900000000000002,-5.173436110287566,-6.98,-12.125704120960567,-16.360000000000003
2023-01-06,3048.7836272,8191.3829855,8469.9200614,27.18564615216339,17.948837595508984,33.917847870933194,26.26457656160013,42.6329258660042,34.66379278001788,24.05798378420294,27.185569101238105,31.454461797730637,33.918771431259074,40.08438261473537,42.6318781931899,1033.434997,,335.480847,694.954405,954.908054,2.9501455205701728,7.9263649956495525,8.195890487536875,11.003760450790184,,3018.875841,3799.19446233,55.72243014969269,,,,,14.47,13.77,30.04,21.32,25.04,29.01,17.67,15.51,25.92,9.0,9.0,aynigun,7.5,10.5,240000.0,True,9.0,-3.200000000000001,5.470000000000001,5.470000000000001,30.44,5.0,-12.243176939589084,-15.97,-1.0962894817540647,-1.4299999999999997,-9.789941735663898,-12.77
2023-01-13,3105.7079835,8325.3440018,8611.901515700001,34.10915332865238,21.05921526225829,39.25577839523919,28.78380685015842,48.2924534548846,37.408979426028054,30.65556489000707,34.10892261135228,36.57690956876032,39.25483478276279,45.52404456302541,48.291414970190225,1015.113299,,333.668129,678.448404,966.482767,3.059469309050989,8.2013938838171,8.483685046963414,10.743705807909548,,3059.145298,3869.65732443,55.84886069496482,,,,,14.11,13.46,30.14,21.64,25.45,29.26,17.81,15.35,25.37,9.0,9.04,aynigun,7.5,10.5,130660.0,True,9.04,-3.6999999999999993,5.109999999999999,5.07,30.44,12.0,-12.519165900030671,-16.330000000000002,-0.9046304814474104,-1.1799999999999997,-9.682612695492187,-12.630000000000003
2023-01-20,3147.4130371,8410.985694,8682.4643263,34.40114182328351,21.548288005146475,40.49699665606008,30.12532759618074,48.37709213130008,37.69847975466636,30.89515206684672,34.40101523728143,37.783956174400736,40.49609966244929,45.60109894215263,48.37757131827023,1044.449429,,334.582841,706.437379,966.905624,3.013466185829089,8.05303297647741,8.312958086073117,10.630407800187605,,3074.582306,3863.59928572,55.68605022288268,,,,,13.79,12.98,29.79,22.53,25.59,29.04,17.97,15.52,25.14,9.0,9.0,aynigun,7.5,10.5,153000.0,True,9.0,-4.18,4.789999999999999,4.789999999999999,30.44,19.0,-12.764489420423185,-16.650000000000002,-1.073290401717264,-1.4000000000000021,-9.559950935295925,-12.470000000000002
2023-01-27,3173.7571658,8433.0973942,8694.9573882,33.862498700697245,22.61875588751703,38.40067906187545,29.5611379382676,45.41056638414736,36.36590920071529,30.478629252637536,33.862679600823895,35.83349453674565,38.4012206105286,42.798257684391075,45.41058882932285,1043.328265,,339.629776,700.315655,957.534185,3.041954552817564,8.082880218144957,8.333865457196255,10.701189733726538,,3111.56889,3853.41992946,55.32557236407391,,,,,15.15,14.51,29.94,21.11,25.46,28.9,18.33,15.24,25.19,9.0,9.0,aynigun,7.5,10.5,189000.0,True,9.0,-3.179999999999998,6.15,6.15,30.44,26.0,-11.721864458754983,-15.290000000000001,-1.180619441888997,-1.5400000000000027,-9.283961974854337,-12.110000000000003
2023-02-03,3177.1920711,8494.3307269,8748.0754574,37.44794626030612,24.82230300260806,38.86628036992836,29.219776785988817,44.92238343878516,35.12053844067129,33.90649471604548,37.447272893831226,36.25366618948171,38.86721702429929,42.2825444397535,44.922915307241354,1019.843684,,346.650487,669.720354,962.482488,3.115371621108162,8.329051657783273,8.577859131399984,10.910592725984724,,3102.827456,3849.32028621,55.368792910410015,,,,,13.71,12.81,30.05,21.07,25.44,28.8,18.96,14.94,24.89,9.0,9.0,aynigun,7.5,10.5,225000.0,True,9.0,-5.25,4.710000000000001,4.710000000000001,30.75,2.0,-13.032504780114728,-17.04,-1.4913957934990507,-1.9499999999999993,-9.01720841300192,-11.79
2023-02-10,3202.1764089000003,8533.2061553,8775.4578485,33.06154486087873,25.237191290371676,34.03284705779102,28.173625364136655,38.15501846541498,32.29460892886606,27.91547118297335,33.06110700719669,30.165311461272037,34.03283892845439,34.281271090058475,38.156206596901065,1041.148482,,347.152656,690.383178,949.843706,3.0756193417760755,8.19595504659248,8.428632419117333,10.841147134653104,,3131.924932,3786.00595721,54.72743249162969,,,,,14.66,14.22,30.62,21.27,25.29,28.99,19.03,15.27,23.95,9.0,9.0,aynigun,7.5,10.5,184000.0,True,9.0,-4.370000000000001,5.66,5.66,30.75,9.0,-12.305927342256219,-16.09,-1.346080305927344,-1.7600000000000016,-8.963671128107077,-11.719999999999999
2023-02-17,3257.1071158,8625.7276175,8865.712469299999,40.051159414040114,33.08234088946396,39.31101801999357,34.156286061369336,41.79086941747625,36.704728146584586,35.728310388752924,40.05203595030258,36.18582832876341,39.31154818597149,38.70466520209621,41.790270763787895,1018.334783,,355.219989,659.484849,933.48874,3.1984639729231366,8.47042422737317,8.706088230809257,10.905996529154738,,3243.029211,3744.29054547,53.58693570596831,,,,,14.9,14.51,30.6,20.92,25.44,28.92,18.95,15.02,24.57,9.0,9.0,aynigun,7.5,10.5,116000.0,True,9.0,-4.049999999999999,5.9,5.9,30.75,16.0,-12.122370936902493,-15.85,-1.3996175908221775,-1.8299999999999983,-9.024856596558328,-11.8
2023-02-24,3250.0315407,8685.2196678,8916.0884766,40.08162642612938,34.074608784368834,43.79802755911886,39.220937169692974,44.93908072543886,40.468336720584716,35.63189653446936,40.08193326286826,40.50526567884911,43.796916259157406,41.72173086619586,44.93967011351177,1064.846418,,353.80303,707.51794,928.011179,3.0521129486487126,8.15631204743368,8.373121537419681,10.886141428762782,,3319.271016,3681.6723184499997,52.588231936307125,,,,,13.55,12.9,29.19,20.79,25.19,28.05,19.41,14.71,24.51,8.5,8.83,aynigun,7.0,10.0,205000.0,True,8.83,-5.859999999999999,5.050000000000001,4.720000000000001,30.75,23.0,-13.154875717017223,-17.2,-2.0650095602294583,-2.6999999999999993,-8.673040152963685,-11.34
2023-03-03,3267.3927304,8750.6562313,8987.676075,43.798786455629866,37.94695403053618,46.345839685071866,41.98752549341034,46.339376125679934,42.123723116940525,39.25530938302848,43.79899923149615,43.01736796265163,46.34487350281324,43.11265411641203,46.33978678452011,1038.240204,,355.477087,679.12111,968.304727,3.1470489370492536,8.428354245565316,8.656644233553491,10.879533509780499,,3311.666606,3674.9055353400004,52.599550408924365,,,,,14.96,14.43,25.48,19.34,25.16,24.84,19.32,14.78,24.17,8.5,8.5,aynigun,7.0,10.0,167000.0,True,8.5,-4.359999999999999,6.460000000000001,6.460000000000001,31.63,2.0,-12.66428625693231,-16.669999999999998,-5.15839854136596,-6.789999999999999,-9.351971435083184,-12.309999999999999
2023-03-10,3303.0411509,8841.8652905,9077.479103700001,47.21153901822437,40.635554288628796,50.77507092747118,45.90052639676752,47.68738604407168,43.063328782772835,41.34374550152287,47.211314120080374,46.5261407115106,50.77503780458103,43.64548854403918,47.68665704242725,1038.422293,,356.987217,677.799502,932.840932,3.1808265030188445,8.51471058557099,8.741606536080019,10.80783437719901,,3358.733249,3695.82923334,52.38920546230803,,,,,16.79,16.85,27.09,17.17,25.22,25.52,19.49,14.12,21.38,8.5,8.5,aynigun,7.0,10.0,208000.0,True,8.5,-2.6999999999999993,8.29,8.29,31.63,9.0,-11.274025678036924,-14.84,-4.641798981994993,-6.109999999999999,-9.222821545240445,-12.14
2023-03-17,3392.1176946,8960.357371799999,9193.3609156,52.3639758107804,45.719388539419995,51.76094646399856,47.093228311621594,48.828348461749904,44.38596749247692,45.65843483361953,52.36386786256097,47.070878695621765,51.76160949482907,44.3594616449978,48.82835475817655,1026.678498,,359.60561,663.230853,884.407825,3.303972666426681,8.72752024051837,8.954469128854786,10.601212645789545,,3431.781063,3722.13458937,52.029332889001914,,,,,14.68,14.28,30.35,16.5,25.17,27.07,19.51,15.04,20.07,8.5,8.5,aynigun,7.0,10.0,166000.0,True,8.5,-4.830000000000002,6.18,6.18,31.63,16.0,-12.877003722555646,-16.95,-3.464255868722943,-4.559999999999999,-9.207627440553068,-12.119999999999997
2023-03-24,3453.2877433000003,9075.6470697,9308.1520569,58.622576058697696,49.913438932887175,55.32820963535197,49.38164361833841,51.323303451469116,45.69455980215065,51.16916498773043,58.62244566003005,50.271611237074445,55.3288967304026,46.53256452575874,51.32289824405976,1043.226672,,363.60342,675.040266,901.403508,3.3101988628028485,8.69959263244374,8.922463647382665,10.529195567483656,,3525.141622,3758.4060162600003,51.60131028068435,,,,,14.87,14.57,31.49,17.23,24.64,27.56,19.97,15.12,19.23,8.5,8.5,aynigun,7.0,10.0,184000.0,True,8.5,-5.1,6.369999999999999,6.369999999999999,31.63,23.0,-12.732659728025519,-16.759999999999998,-3.092000303882092,-4.07,-8.858163032743294,-11.66
2023-03-31,3469.7280703,9059.2761682,9289.651453299999,50.7966026956961,40.681045424450836,48.0497800470522,41.260981513912284,44.11900251138518,37.689654503284544,42.398898110894415,50.796868442007415,42.4141608282818,48.05041919237863,38.77814927885237,44.11906663007774,1093.492772,,366.450104,723.151172,959.426753,3.1730690491477707,8.284715180723664,8.495393560132284,10.561349378838091,,3491.169581,3728.9394958899998,51.64658118290103,,,,,14.8,14.51,32.26,17.79,24.56,28.37,20.44,15.15,19.18,8.5,8.56,aynigun,7.0,10.0,245188.0,True,8.56,-5.640000000000001,6.300000000000001,6.24,31.63,30.0,-12.785839094431351,-16.83,-2.4766390640431513,-3.259999999999998,-8.501101572589832,-11.189999999999998
2023-04-07,3538.0752063,9243.800803299999,9476.1131971,81.3686480164758,66.06278468890294,62.17106477249701,52.77711861863832,56.67663971126391,47.84975718911604,70.7434461884215,81.36848557354313,55.750108558373476,62.17107141565796,50.63088000978253,56.67644679944968,1035.231054,,379.522757,651.819589,876.548494,3.417667189009962,8.929215142439109,9.153621464972012,10.726814295078032,,3550.860672,3796.89236654,51.67419681397516,,,,,15.91,15.8,32.59,18.36,24.76,28.82,20.51,14.67,20.23,8.5,8.5,aynigun,7.0,10.0,258000.0,True,8.5,-4.600000000000001,7.41,7.41,31.02,6.0,-11.532590444206992,-15.11,-1.6791329568004887,-2.1999999999999993,-8.021676079987783,-10.509999999999998
2023-04-14,3658.355043,9408.0904765,9642.3004607,92.52993825996604,77.70694187371649,63.07768311173505,54.661326832226976,57.1531878341369,49.24396152282071,79.24644812903739,92.53111763112072,55.485751295201055,63.07868136906756,50.01979385418325,57.15435569931064,1102.84707,,400.069601,698.534279,824.560598,3.3171916057228135,8.530729901200173,8.74309840683532,10.935778411269965,,3625.226616,3834.9844861300003,51.405844065659956,,,,,14.13,13.66,32.33,18.2,24.8,28.49,20.76,14.38,20.38,8.5,8.54,aynigun,7.0,10.0,295754.0,True,8.54,-6.630000000000001,5.630000000000001,5.590000000000002,31.02,13.0,-12.891161654709204,-16.89,-1.9310029003205664,-2.530000000000001,-7.8308655167150025,-10.259999999999998
2023-04-21,3688.7797321,9525.048886,9767.5052141,88.6762251954937,73.70463162620415,64.46847256972347,55.736832376458565,60.164424009540895,51.86602033495318,75.1305542068623,88.6756845518926,56.52646530670506,64.46794879941751,52.62043050026644,60.1631407272841,1118.571149,,443.21944,671.020814,773.914549,3.297760482556483,8.515371502756325,8.732126894951767,12.015340361558478,,3685.577321,3836.9337253000003,51.00602314418964,,,,,14.29,13.74,33.9,19.05,25.68,30.3,20.74,14.27,20.25,8.5,8.71,geri_tasima,7.0,10.0,392886.0,True,8.71,-6.449999999999999,5.789999999999999,5.579999999999998,31.02,20.0,-12.769042894214621,-16.73,-0.5495344222256171,-0.7199999999999989,-7.846130361776826,-10.280000000000001
2023-04-28,3672.3190617,9505.999258,9735.2093595,79.25373904849727,64.60128289662681,61.451967720972235,52.65788622075049,57.1476138022593,48.79502391132324,65.63780603441967,79.25317216782459,53.218454662594205,61.4517066195587,49.33115097269074,57.148901880195346,1124.176526,,406.309545,713.573889,764.489728,3.2666747408137926,8.455966690412819,8.659858246764353,11.064113389208346,,3641.250079,3831.42873599,51.272493182822906,,,,,14.59,14.2,33.34,18.74,25.12,29.3,21.92,14.6,21.15,8.5,8.7,aynigun,7.0,10.0,410255.0,True,8.7,-7.330000000000002,6.09,5.890000000000001,31.02,27.0,-12.54007021828729,-16.43,-1.3127766753167514,-1.7199999999999989,-6.945504503129296,-9.099999999999998
2023-05-05,3644.0875199,9510.643140200002,9737.1536139,73.05394424123124,58.11417656121678,57.153673080903424,48.132422958024755,53.48894552484897,44.88871019405969,59.16531569566672,73.05386972510965,48.70729547662918,57.15307393014828,45.44042628024758,53.489264258486344,1066.831122,,404.313027,658.061946,764.371445,3.415805411702266,8.91485347968692,9.127174313817966,11.095041619941528,,3546.164425,3871.75470751,52.194620059169004,,,,,16.09,15.99,34.3,18.7,25.57,30.39,21.12,14.49,21.83,8.5,8.5,aynigun,7.0,10.0,347482.0,True,8.5,-5.030000000000001,7.59,7.59,29.84,4.0,-10.589956869993832,-13.75,0.42359827479976353,0.5500000000000007,-6.715958102279728,-8.719999999999999
2023-05-12,3608.4055553000003,9504.853834799998,9730.9071788,61.24262157602902,45.784200446526825,53.933987646794954,44.06578256889726,51.194235484159734,41.73795614584559,46.96667603645912,61.2428093900719,44.86032468730734,53.933384752339265,42.49557857210664,51.193869378981624,1183.199263,,402.872457,775.734313,702.983183,3.0497023351340613,8.033180996665308,8.224233637643838,11.164833077264937,,3555.941147,3836.29277231,51.89625780494897,,,,,15.87,15.76,34.19,18.22,25.56,29.25,22.5,14.41,22.04,8.5,9.05,aynigun,7.0,10.0,538180.0,True,9.05,-6.630000000000001,7.369999999999999,6.8199999999999985,29.84,11.0,-10.759396179913738,-13.97,-0.4544054220579241,-0.5899999999999999,-5.6531115218730665,-7.34
2023-05-19,3612.1832915,9510.269979,9732.8064435,51.27012814784373,34.146386650009305,47.770769575110286,36.64228625742352,45.24284520836981,34.563556725498536,35.021057802197596,51.269354018094845,37.295616917656616,47.7707318019982,35.18849994233617,45.24385843907326,1085.448937,,395.091817,685.484723,666.140549,3.3278242470654336,8.761600527505975,8.96661843015836,10.937756617437142,,3563.631597,3804.1760479,51.632401811321074,,,,,14.5,13.52,39.28,17.99,31.45,34.03,23.57,16.04,24.31,8.5,8.99,geri_tasima,7.0,10.0,493235.0,True,8.99,-9.07,6.0,5.51,29.84,18.0,-11.81454097350585,-15.34,3.2270486752926653,4.190000000000001,-4.829020332717193,-6.27
2023-05-26,3523.2423415999997,9409.3167088,9623.9901506,38.10844758923335,20.151000795819908,37.755115010243955,25.84424783889947,35.74579827080115,24.284428479696672,20.763498557836122,38.10829491081089,26.419062516811962,37.755554186857765,24.82958528861441,35.74479990756429,1098.011338,,399.393545,693.651242,597.379658,3.2087485981861508,8.569416711068605,8.764927845034693,11.33596574621729,,3517.399892,3737.95180888,51.519925745661986,,,,,15.0,14.52,39.96,19.34,28.63,34.42,25.92,13.93,27.13,8.5,9.09,aynigun,7.0,10.0,622056.0,True,9.09,-10.920000000000002,6.5,5.91,29.84,25.0,-11.42945163277881,-14.84,3.5274183610597643,4.580000000000002,-3.019100431300059,-3.919999999999998
2023-06-02,3556.510706,9540.226375299999,9747.1203925,40.37533173829166,10.666891093701958,41.276069965505215,21.652936954137036,38.32972253749514,19.524418688455825,10.25362562508294,40.37543907272367,21.469124173323408,41.27724851893084,19.345376198380194,38.329776375558744,1077.440697,,396.328293,676.491561,580.71168,3.300887664539369,8.854525731080678,9.046549308597353,11.143739630289193,,3477.515059,3880.94551839,52.74126942141677,,,,,14.95,14.23,40.14,18.05,30.88,35.67,26.93,14.24,30.65,8.5,9.09,aynigun,7.0,10.0,694546.0,True,9.09,-11.98,6.449999999999999,5.859999999999999,30.65,1.0,-12.016838882510527,-15.7,3.8423268274014655,5.020000000000003,-2.8473019517795684,-3.719999999999999
2023-06-09,3825.8852850999997,10017.1643649,10286.4924858,79.99962361610112,6.810541323590824,64.74148355165117,19.081904462693,64.89506701480825,20.161782560153064,6.573725801374186,79.99972379632474,19.00758688162254,64.74173050756622,20.088654330088463,64.89527880303787,1106.514141,,404.22525,697.664406,688.121955,3.457601799505606,9.052902257396456,9.296304588121842,10.565535029873079,,3546.5557,4335.71483449,55.005912516177425,,,,,14.91,14.53,40.02,18.14,32.57,36.68,29.37,15.1,30.91,8.5,9.0,aynigun,7.0,10.0,599541.0,True,9.0,-14.46,6.41,5.91,30.65,8.0,-12.047455032529664,-15.739999999999998,4.615384615384621,6.030000000000001,-0.979716800612318,-1.2799999999999976
