dt,DK_USD_A_YTL,DK_USD_S_YTL,UNIXTIME
1982-08-25,0.0001703,0.00017371,"{""numberLong"":""399074400""}"
1982-08-26,0.0001699,0.0001733,"{""numberLong"":""399160800""}"
1982-08-27,0.0001704,0.00017381,"{""numberLong"":""399247200""}"
1982-08-28,,,"{""numberLong"":""399333600""}"
1982-08-29,,,"{""numberLong"":""399420000""}"
1982-08-30,,,"{""numberLong"":""399506400""}"
1982-08-31,0.0001709,0.00017432,"{""numberLong"":""399592800""}"
1982-09-01,0.00017315,0.00017661,"{""numberLong"":""399679200""}"
1982-09-02,0.0001732,0.00017666,"{""numberLong"":""399765600""}"
1982-09-03,0.0001726,0.00017605,"{""numberLong"":""399852000""}"
1982-09-04,,,"{""numberLong"":""399938400""}"
1982-09-05,,,"{""numberLong"":""400024800""}"
